Continent,Location,Date,Population,New_vaccinations,RollingCountVaccinated,f0_
North America,Bonaire Sint Eustatius and Saba,2020-12-26T00:00:00,26445,,,
North America,Bonaire Sint Eustatius and Saba,2021-01-12T00:00:00,26445,,,
North America,Bonaire Sint Eustatius and Saba,2021-02-10T00:00:00,26445,,,
North America,Bonaire Sint Eustatius and Saba,2021-04-09T00:00:00,26445,,,
North America,Bonaire Sint Eustatius and Saba,2021-04-26T00:00:00,26445,,,
North America,Bonaire Sint Eustatius and Saba,2021-06-04T00:00:00,26445,,,
North America,Bonaire Sint Eustatius and Saba,2021-06-21T00:00:00,26445,,,
North America,Bonaire Sint Eustatius and Saba,2021-08-11T00:00:00,26445,,,
North America,Bonaire Sint Eustatius and Saba,2021-12-08T00:00:00,26445,,,
North America,Bonaire Sint Eustatius and Saba,2021-12-21T00:00:00,26445,,,
North America,Bonaire Sint Eustatius and Saba,2021-12-22T00:00:00,26445,,,
North America,Bonaire Sint Eustatius and Saba,2022-01-22T00:00:00,26445,,,
North America,Bonaire Sint Eustatius and Saba,2022-02-20T00:00:00,26445,,,
North America,Bonaire Sint Eustatius and Saba,2022-03-21T00:00:00,26445,,,
North America,Bonaire Sint Eustatius and Saba,2022-04-25T00:00:00,26445,,,
Europe,Bosnia and Herzegovina,2020-03-07T00:00:00,3263459,,,
Europe,Bosnia and Herzegovina,2020-05-20T00:00:00,3263459,,,
Europe,Bosnia and Herzegovina,2020-07-02T00:00:00,3263459,,,
Europe,Bosnia and Herzegovina,2020-09-05T00:00:00,3263459,,,
Europe,Bosnia and Herzegovina,2020-09-26T00:00:00,3263459,,,
Europe,Bosnia and Herzegovina,2020-10-03T00:00:00,3263459,,,
Europe,Bosnia and Herzegovina,2020-10-05T00:00:00,3263459,,,
Europe,Bosnia and Herzegovina,2020-10-09T00:00:00,3263459,,,
Europe,Bosnia and Herzegovina,2021-01-26T00:00:00,3263459,,,
Europe,Bosnia and Herzegovina,2021-02-05T00:00:00,3263459,,,
Europe,Bosnia and Herzegovina,2021-04-22T00:00:00,3263459,,,
Europe,Bosnia and Herzegovina,2021-05-01T00:00:00,3263459,,,
Europe,Bosnia and Herzegovina,2021-12-10T00:00:00,3263459,,93862,2.8761507
Europe,Bosnia and Herzegovina,2021-12-24T00:00:00,3263459,,93862,2.8761507
Europe,Bosnia and Herzegovina,2022-01-04T00:00:00,3263459,,93862,2.8761507
Europe,Bosnia and Herzegovina,2022-03-12T00:00:00,3263459,,93862,2.8761507
Europe,Bosnia and Herzegovina,2022-04-14T00:00:00,3263459,,93862,2.8761507
Africa,Botswana,2020-05-31T00:00:00,2397240,,,
Africa,Botswana,2020-07-15T00:00:00,2397240,,,
Africa,Botswana,2020-09-12T00:00:00,2397240,,,
Africa,Botswana,2020-09-15T00:00:00,2397240,,,
Africa,Botswana,2020-10-27T00:00:00,2397240,,,
Africa,Botswana,2021-03-13T00:00:00,2397240,,,
Africa,Botswana,2021-05-16T00:00:00,2397240,,,
Africa,Botswana,2021-05-18T00:00:00,2397240,,,
Africa,Botswana,2021-07-12T00:00:00,2397240,,10435,0.4352923
Africa,Botswana,2021-07-20T00:00:00,2397240,,10435,0.4352923
Africa,Botswana,2021-07-25T00:00:00,2397240,,10435,0.4352923
Africa,Botswana,2021-09-06T00:00:00,2397240,,10435,0.4352923
Africa,Botswana,2021-12-09T00:00:00,2397240,,10435,0.4352923
Africa,Botswana,2022-03-14T00:00:00,2397240,,10435,0.4352923
Africa,Botswana,2022-05-16T00:00:00,2397240,,10435,0.4352923
South America,Brazil,2020-04-22T00:00:00,213993441,,,
South America,Brazil,2020-06-12T00:00:00,213993441,,,
South America,Brazil,2020-06-17T00:00:00,213993441,,,
South America,Brazil,2020-07-09T00:00:00,213993441,,,
South America,Brazil,2020-09-08T00:00:00,213993441,,,
South America,Brazil,2020-10-26T00:00:00,213993441,,,
South America,Brazil,2020-11-02T00:00:00,213993441,,,
South America,Brazil,2021-01-09T00:00:00,213993441,,,
South America,Brazil,2021-06-14T00:00:00,213993441,1111126,80577226,37.6540634
South America,Brazil,2021-07-19T00:00:00,213993441,1574261,124433684,58.1483635
South America,Brazil,2021-12-08T00:00:00,213993441,797187,317474105,148.3569326
South America,Brazil,2021-12-23T00:00:00,213993441,911122,328473766,153.4971186
South America,Brazil,2021-12-27T00:00:00,213993441,,328473766,153.4971186
South America,Brazil,2022-04-09T00:00:00,213993441,430207,415727883,194.2713202
South America,Brazil,2022-05-20T00:00:00,213993441,162959,429907807,200.897656
North America,British Virgin Islands,2020-04-15T00:00:00,30423,,,
North America,British Virgin Islands,2020-05-22T00:00:00,30423,,,
North America,British Virgin Islands,2020-10-30T00:00:00,30423,,,
North America,British Virgin Islands,2020-11-16T00:00:00,30423,,,
North America,British Virgin Islands,2021-02-03T00:00:00,30423,,,
North America,British Virgin Islands,2021-04-18T00:00:00,30423,,,
North America,British Virgin Islands,2021-04-28T00:00:00,30423,,,
North America,British Virgin Islands,2021-06-09T00:00:00,30423,,,
North America,British Virgin Islands,2021-06-30T00:00:00,30423,,,
North America,British Virgin Islands,2021-09-12T00:00:00,30423,,,
North America,British Virgin Islands,2021-12-23T00:00:00,30423,,,
North America,British Virgin Islands,2022-02-21T00:00:00,30423,,,
North America,British Virgin Islands,2022-05-14T00:00:00,30423,,,
Asia,Brunei,2020-03-31T00:00:00,441532,,,
Asia,Brunei,2020-07-20T00:00:00,441532,,,
Asia,Brunei,2020-08-13T00:00:00,441532,,,
Asia,Brunei,2020-09-24T00:00:00,441532,,,
Asia,Brunei,2020-10-13T00:00:00,441532,,,
Asia,Brunei,2020-11-12T00:00:00,441532,,,
Asia,Brunei,2020-12-06T00:00:00,441532,,,
Asia,Brunei,2020-12-29T00:00:00,441532,,,
Asia,Brunei,2021-01-15T00:00:00,441532,,,
Asia,Brunei,2021-02-02T00:00:00,441532,,,
Asia,Brunei,2021-02-06T00:00:00,441532,,,
Asia,Brunei,2021-03-04T00:00:00,441532,,,
Asia,Brunei,2021-04-29T00:00:00,441532,750,12790,2.8967323
Asia,Brunei,2021-07-14T00:00:00,441532,,68754,15.5716913
Asia,Brunei,2021-07-15T00:00:00,441532,,68754,15.5716913
Asia,Brunei,2021-10-30T00:00:00,441532,2774,108180,24.5010554
Asia,Brunei,2022-02-04T00:00:00,441532,,259735,58.8258609
Asia,Brunei,2022-04-18T00:00:00,441532,,259735,58.8258609
Europe,Bulgaria,2020-05-06T00:00:00,6896655,,,
Europe,Bulgaria,2020-05-18T00:00:00,6896655,,,
Europe,Bulgaria,2020-05-24T00:00:00,6896655,,,
Europe,Bulgaria,2020-05-31T00:00:00,6896655,,,
Europe,Bulgaria,2020-08-27T00:00:00,6896655,,,
Europe,Bulgaria,2021-04-27T00:00:00,6896655,16749,747652,10.8407917
Europe,Bulgaria,2021-07-09T00:00:00,6896655,11544,1843978,26.7372806
Europe,Bulgaria,2021-08-31T00:00:00,6896655,13487,2181546,31.6319433
Europe,Bulgaria,2021-09-13T00:00:00,6896655,8044,2284971,33.1315834
Europe,Bulgaria,2021-10-07T00:00:00,6896655,7709,2446898,35.4794897
Europe,Bulgaria,2021-11-13T00:00:00,6896655,7707,2924918,42.4106759
Europe,Bulgaria,2021-12-14T00:00:00,6896655,17169,3361627,48.7428616
Europe,Bulgaria,2021-12-16T00:00:00,6896655,18685,3398161,49.2725966
Europe,Bulgaria,2022-02-13T00:00:00,6896655,999,4083557,59.2106898
Europe,Bulgaria,2022-04-02T00:00:00,6896655,,4179507,60.601944
Europe,Bulgaria,2022-05-11T00:00:00,6896655,1034,4208416,61.0211182
Africa,Burkina Faso,2020-03-24T00:00:00,21497097,,,
Africa,Burkina Faso,2020-04-04T00:00:00,21497097,,,
Africa,Burkina Faso,2020-05-23T00:00:00,21497097,,,
Africa,Burkina Faso,2020-06-30T00:00:00,21497097,,,
Africa,Burkina Faso,2020-10-04T00:00:00,21497097,,,
Africa,Burkina Faso,2021-01-13T00:00:00,21497097,,,
Africa,Burkina Faso,2021-02-05T00:00:00,21497097,,,
Africa,Burkina Faso,2021-03-23T00:00:00,21497097,,,
Africa,Burkina Faso,2021-07-14T00:00:00,21497097,,,
Africa,Burkina Faso,2021-07-31T00:00:00,21497097,,,
Africa,Burkina Faso,2021-09-03T00:00:00,21497097,,,
Africa,Burkina Faso,2021-10-01T00:00:00,21497097,,,
Africa,Burkina Faso,2021-10-04T00:00:00,21497097,,,
Africa,Burkina Faso,2021-11-15T00:00:00,21497097,,,
Africa,Burkina Faso,2021-11-16T00:00:00,21497097,,,
Africa,Burkina Faso,2022-02-10T00:00:00,21497097,,,
Africa,Burkina Faso,2022-02-13T00:00:00,21497097,,,
Africa,Burundi,2020-06-26T00:00:00,12255429,,,
Africa,Burundi,2020-08-31T00:00:00,12255429,,,
Africa,Burundi,2020-09-26T00:00:00,12255429,,,
Africa,Burundi,2021-01-18T00:00:00,12255429,,,
Africa,Burundi,2021-04-14T00:00:00,12255429,,,
Africa,Burundi,2021-05-06T00:00:00,12255429,,,
Africa,Burundi,2021-05-30T00:00:00,12255429,,,
Africa,Burundi,2021-06-03T00:00:00,12255429,,,
Africa,Burundi,2021-06-15T00:00:00,12255429,,,
Africa,Burundi,2021-07-31T00:00:00,12255429,,,
Africa,Burundi,2021-11-08T00:00:00,12255429,,149,0.0012158
Asia,Cambodia,2020-03-02T00:00:00,16946446,,,
Asia,Cambodia,2020-03-07T00:00:00,16946446,,,
Asia,Cambodia,2020-03-29T00:00:00,16946446,,,
Asia,Cambodia,2020-06-04T00:00:00,16946446,,,
Asia,Cambodia,2020-06-17T00:00:00,16946446,,,
Asia,Cambodia,2020-06-19T00:00:00,16946446,,,
Asia,Cambodia,2020-08-11T00:00:00,16946446,,,
Asia,Cambodia,2020-09-08T00:00:00,16946446,,,
Asia,Cambodia,2020-09-25T00:00:00,16946446,,,
Asia,Cambodia,2021-03-25T00:00:00,16946446,25789,473718,2.7953826
Asia,Cambodia,2021-04-06T00:00:00,16946446,59191,887814,5.2389392
Asia,Cambodia,2021-05-02T00:00:00,16946446,72794,2226064,13.1358752
Asia,Cambodia,2021-09-05T00:00:00,16946446,96286,19745548,116.5173394
Asia,Cambodia,2021-11-29T00:00:00,16946446,60750,28401923,167.5981088
Asia,Cambodia,2021-12-10T00:00:00,16946446,60227,29170278,172.1321273
Asia,Cambodia,2021-12-18T00:00:00,16946446,32158,29454569,173.8097121
Africa,Cameroon,2020-03-09T00:00:00,27224262,,,
Africa,Cameroon,2020-04-20T00:00:00,27224262,,,
Africa,Cameroon,2020-05-20T00:00:00,27224262,,,
Africa,Cameroon,2020-07-21T00:00:00,27224262,,,
Africa,Cameroon,2020-09-01T00:00:00,27224262,,,
Africa,Cameroon,2020-09-06T00:00:00,27224262,,,
Africa,Cameroon,2020-12-15T00:00:00,27224262,,,
Africa,Cameroon,2021-03-08T00:00:00,27224262,,,
Africa,Cameroon,2021-03-19T00:00:00,27224262,,,
Africa,Cameroon,2021-04-10T00:00:00,27224262,,,
Africa,Cameroon,2021-08-06T00:00:00,27224262,,400,0.0014693
Africa,Cameroon,2021-08-08T00:00:00,27224262,,400,0.0014693
Africa,Cameroon,2021-09-08T00:00:00,27224262,,400,0.0014693
Africa,Cameroon,2021-09-28T00:00:00,27224262,,400,0.0014693
Africa,Cameroon,2021-10-06T00:00:00,27224262,,400,0.0014693
Africa,Cameroon,2021-11-11T00:00:00,27224262,,400,0.0014693
Africa,Cameroon,2021-11-30T00:00:00,27224262,,10290,0.0377972
Africa,Cameroon,2021-12-21T00:00:00,27224262,,10290,0.0377972
Africa,Cameroon,2022-01-04T00:00:00,27224262,,10290,0.0377972
Africa,Cameroon,2022-01-21T00:00:00,27224262,,10290,0.0377972
Africa,Cameroon,2022-02-27T00:00:00,27224262,,10290,0.0377972
Africa,Cameroon,2022-03-09T00:00:00,27224262,,10290,0.0377972
Africa,Cameroon,2022-05-10T00:00:00,27224262,,10290,0.0377972
North America,Canada,2020-05-11T00:00:00,38067913,,,
North America,Canada,2020-05-16T00:00:00,38067913,,,
North America,Canada,2020-09-09T00:00:00,38067913,,,
North America,Canada,2020-09-19T00:00:00,38067913,,,
North America,Canada,2020-10-03T00:00:00,38067913,,,
North America,Canada,2020-11-03T00:00:00,38067913,,,
North America,Canada,2020-11-18T00:00:00,38067913,,,
North America,Canada,2020-11-29T00:00:00,38067913,,,
North America,Canada,2021-01-14T00:00:00,38067913,42679,466385,1.2251394
North America,Canada,2021-01-23T00:00:00,38067913,27500,815190,2.1414097
North America,Canada,2021-05-13T00:00:00,38067913,397664,17460040,45.8655036
North America,Canada,2021-07-24T00:00:00,38067913,249486,47661256,125.2006014
North America,Canada,2021-09-02T00:00:00,38067913,94392,53768921,141.2447302
North America,Canada,2021-11-15T00:00:00,38067913,90661,59713989,156.8617355
North America,Canada,2021-12-02T00:00:00,38067913,126238,61016517,160.2833257
North America,Canada,2022-01-26T00:00:00,38067913,258622,76914687,202.0459777
Africa,Cape Verde,2020-04-12T00:00:00,561901,,,
Africa,Cape Verde,2020-04-16T00:00:00,561901,,,
Africa,Cape Verde,2020-06-01T00:00:00,561901,,,
Africa,Cape Verde,2020-06-27T00:00:00,561901,,,
Africa,Cape Verde,2020-09-01T00:00:00,561901,,,
Africa,Cape Verde,2020-10-28T00:00:00,561901,,,
Africa,Cape Verde,2021-01-21T00:00:00,561901,,,
Africa,Cape Verde,2021-03-24T00:00:00,561901,,,
Africa,Cape Verde,2021-04-28T00:00:00,561901,,,
Africa,Cape Verde,2021-05-08T00:00:00,561901,,,
Africa,Cape Verde,2021-07-06T00:00:00,561901,,3001,0.5340798
Africa,Cape Verde,2022-01-08T00:00:00,561901,,7462,1.3279919
Africa,Cape Verde,2022-01-27T00:00:00,561901,,7462,1.3279919
Africa,Cape Verde,2022-02-01T00:00:00,561901,,7462,1.3279919
Africa,Cape Verde,2022-02-13T00:00:00,561901,,7462,1.3279919
Africa,Cape Verde,2022-03-02T00:00:00,561901,,7462,1.3279919
Africa,Cape Verde,2022-03-12T00:00:00,561901,,7462,1.3279919
Africa,Cape Verde,2022-04-05T00:00:00,561901,,7462,1.3279919
North America,Cayman Islands,2020-04-03T00:00:00,66498,,,
North America,Cayman Islands,2020-05-24T00:00:00,66498,,,
North America,Cayman Islands,2020-05-30T00:00:00,66498,,,
North America,Cayman Islands,2020-06-02T00:00:00,66498,,,
North America,Cayman Islands,2020-07-28T00:00:00,66498,,,
North America,Cayman Islands,2021-03-11T00:00:00,66498,,2519,3.7880839
North America,Cayman Islands,2021-05-10T00:00:00,66498,,9241,13.8966585
North America,Cayman Islands,2021-07-18T00:00:00,66498,,13180,19.820145
North America,Cayman Islands,2021-08-15T00:00:00,66498,,14181,21.3254534
North America,Cayman Islands,2021-09-05T00:00:00,66498,,14181,21.3254534
North America,Cayman Islands,2021-12-02T00:00:00,66498,,15339,23.0668592
North America,Cayman Islands,2021-12-10T00:00:00,66498,,15339,23.0668592
North America,Cayman Islands,2022-01-22T00:00:00,66498,,15339,23.0668592
North America,Cayman Islands,2022-04-03T00:00:00,66498,,15339,23.0668592
Africa,Central African Republic,2020-04-04T00:00:00,4919987,,,
Africa,Central African Republic,2020-05-12T00:00:00,4919987,,,
Africa,Central African Republic,2020-07-16T00:00:00,4919987,,,
Africa,Central African Republic,2020-07-30T00:00:00,4919987,,,
Africa,Central African Republic,2020-08-30T00:00:00,4919987,,,
Africa,Central African Republic,2021-03-07T00:00:00,4919987,,,
Africa,Central African Republic,2021-03-17T00:00:00,4919987,,,
Africa,Central African Republic,2021-09-18T00:00:00,4919987,,12887,0.2619316
Africa,Central African Republic,2021-10-02T00:00:00,4919987,,12887,0.2619316
Africa,Central African Republic,2021-11-22T00:00:00,4919987,,12887,0.2619316
Africa,Central African Republic,2022-02-19T00:00:00,4919987,,12887,0.2619316
Africa,Central African Republic,2022-04-10T00:00:00,4919987,,12887,0.2619316
Africa,Chad,2020-04-21T00:00:00,16914985,,,
Africa,Chad,2020-07-24T00:00:00,16914985,,,
Africa,Chad,2020-10-01T00:00:00,16914985,,,
Africa,Chad,2020-11-08T00:00:00,16914985,,,
Africa,Chad,2020-11-17T00:00:00,16914985,,,
Africa,Chad,2020-12-25T00:00:00,16914985,,,
Africa,Chad,2021-01-11T00:00:00,16914985,,,
Africa,Chad,2021-01-23T00:00:00,16914985,,,
Africa,Chad,2021-02-26T00:00:00,16914985,,,
Africa,Chad,2021-03-07T00:00:00,16914985,,,
Africa,Chad,2021-04-11T00:00:00,16914985,,,
Africa,Chad,2021-06-07T00:00:00,16914985,,,
Africa,Chad,2021-10-02T00:00:00,16914985,,,
Africa,Chad,2021-10-11T00:00:00,16914985,,,
Africa,Chad,2021-12-25T00:00:00,16914985,,,
Africa,Chad,2022-02-25T00:00:00,16914985,,,
Africa,Chad,2022-03-20T00:00:00,16914985,,,
Africa,Chad,2022-05-04T00:00:00,16914985,,,
South America,Chile,2020-02-27T00:00:00,19212362,,,
South America,Chile,2020-03-06T00:00:00,19212362,,,
South America,Chile,2020-03-07T00:00:00,19212362,,,
South America,Chile,2020-03-15T00:00:00,19212362,,,
South America,Chile,2020-05-22T00:00:00,19212362,,,
South America,Chile,2020-06-11T00:00:00,19212362,,,
South America,Chile,2020-07-23T00:00:00,19212362,,,
South America,Chile,2020-08-31T00:00:00,19212362,,,
South America,Chile,2020-09-21T00:00:00,19212362,,,
South America,Chile,2020-10-02T00:00:00,19212362,,,
South America,Chile,2020-10-06T00:00:00,19212362,,,
South America,Chile,2020-10-29T00:00:00,19212362,,,
South America,Chile,2020-11-08T00:00:00,19212362,,,
South America,Chile,2020-11-23T00:00:00,19212362,,,
South America,Chile,2020-11-29T00:00:00,19212362,,,
South America,Chile,2020-12-30T00:00:00,19212362,,8229,0.0428318
South America,Chile,2021-01-17T00:00:00,19212362,,20318,0.1057548
South America,Chile,2021-03-14T00:00:00,19212362,6591,6608274,34.3959478
South America,Chile,2021-04-14T00:00:00,19212362,229716,12751131,66.3694084
South America,Chile,2021-05-05T00:00:00,19212362,175316,15426398,80.2941252
South America,Chile,2021-05-30T00:00:00,19212362,10100,18552674,96.5663358
South America,Chile,2021-06-22T00:00:00,19212362,309292,21845458,113.7052175
South America,Chile,2021-09-03T00:00:00,19212362,101936,29445472,153.2631542
South America,Chile,2021-09-16T00:00:00,19212362,66638,30791455,160.2689716
South America,Chile,2021-09-30T00:00:00,19212362,200915,32413381,168.7110674
South America,Chile,2021-10-26T00:00:00,19212362,321007,35961119,187.1769801
South America,Chile,2021-12-20T00:00:00,19212362,126852,43089884,224.2820742
South America,Chile,2022-01-08T00:00:00,19212362,15003,45089311,234.6890559
South America,Chile,2022-01-13T00:00:00,19212362,98860,45579504,237.2405017
South America,Chile,2022-02-27T00:00:00,19212362,568,48578886,252.8522313
South America,Chile,2022-05-10T00:00:00,19212362,123751,53636398,279.1764906
Asia,China,2020-02-27T00:00:00,1444216102,,,
Asia,China,2020-06-02T00:00:00,1444216102,,,
Asia,China,2020-06-12T00:00:00,1444216102,,,
Asia,China,2020-08-05T00:00:00,1444216102,,,
Asia,China,2020-11-13T00:00:00,1444216102,,,
Asia,China,2020-12-30T00:00:00,1444216102,,,
Asia,China,2021-01-23T00:00:00,1444216102,,,
Asia,China,2021-02-14T00:00:00,1444216102,,,
Asia,China,2021-02-22T00:00:00,1444216102,,,
Asia,China,2021-07-12T00:00:00,1444216102,8950000,1310969000,90.7737421
Asia,China,2021-10-12T00:00:00,1444216102,1415000,2143618000,148.427787
Asia,China,2021-11-02T00:00:00,1444216102,6532000,2205491000,152.7119797
Asia,China,2021-12-13T00:00:00,1444216102,8972000,2540727000,175.9242953
Asia,China,2022-02-10T00:00:00,1444216102,6942000,2949125000,204.2024733
Asia,China,2022-03-07T00:00:00,1444216102,4801000,3085023000,213.6122839
Asia,China,2022-03-22T00:00:00,1444216102,4234000,3154138000,218.397925
Asia,China,2022-05-01T00:00:00,1444216102,996000,3265061000,226.0784238
South America,Colombia,2020-04-21T00:00:00,51265841,,,
South America,Colombia,2020-06-23T00:00:00,51265841,,,
South America,Colombia,2020-07-18T00:00:00,51265841,,,
South America,Colombia,2020-08-08T00:00:00,51265841,,,
South America,Colombia,2020-08-09T00:00:00,51265841,,,
South America,Colombia,2020-09-20T00:00:00,51265841,,,
South America,Colombia,2020-11-03T00:00:00,51265841,,,
South America,Colombia,2020-12-02T00:00:00,51265841,,,
South America,Colombia,2021-01-23T00:00:00,51265841,,,
South America,Colombia,2021-03-16T00:00:00,51265841,62176,976119,1.9040339
South America,Colombia,2021-05-08T00:00:00,51265841,,4567117,8.9086942
South America,Colombia,2021-08-29T00:00:00,51265841,100235,23062747,44.9865769
South America,Colombia,2021-11-17T00:00:00,51265841,433659,32585403,63.5616277
South America,Colombia,2021-12-26T00:00:00,51265841,,39846238,77.7247329
South America,Colombia,2022-05-07T00:00:00,51265841,,50290307,98.0971072
South America,Colombia,2022-05-27T00:00:00,51265841,,50290307,98.0971072
Africa,Comoros,2020-06-18T00:00:00,888456,,,
Africa,Comoros,2020-07-22T00:00:00,888456,,,
Africa,Comoros,2020-08-28T00:00:00,888456,,,
Africa,Comoros,2020-09-12T00:00:00,888456,,,
Africa,Comoros,2020-09-30T00:00:00,888456,,,
Africa,Comoros,2020-10-08T00:00:00,888456,,,
Africa,Comoros,2020-10-11T00:00:00,888456,,,
Africa,Comoros,2020-10-16T00:00:00,888456,,,
Africa,Comoros,2020-11-11T00:00:00,888456,,,
Africa,Comoros,2020-12-22T00:00:00,888456,,,
Africa,Comoros,2021-01-15T00:00:00,888456,,,
Africa,Comoros,2021-03-02T00:00:00,888456,,,
Africa,Comoros,2021-05-24T00:00:00,888456,,,
Africa,Comoros,2021-06-26T00:00:00,888456,,,
Africa,Comoros,2021-10-27T00:00:00,888456,,,
Africa,Comoros,2021-11-26T00:00:00,888456,,,
Africa,Comoros,2022-05-06T00:00:00,888456,,,
Africa,Congo,2020-03-18T00:00:00,5657017,,,
Africa,Congo,2020-04-01T00:00:00,5657017,,,
Africa,Congo,2020-06-13T00:00:00,5657017,,,
Africa,Congo,2020-06-22T00:00:00,5657017,,,
Africa,Congo,2020-08-01T00:00:00,5657017,,,
Africa,Congo,2020-08-12T00:00:00,5657017,,,
Africa,Congo,2020-08-22T00:00:00,5657017,,,
Africa,Congo,2020-10-14T00:00:00,5657017,,,
Africa,Congo,2020-10-16T00:00:00,5657017,,,
Africa,Congo,2020-10-19T00:00:00,5657017,,,
Africa,Congo,2020-12-08T00:00:00,5657017,,,
Africa,Congo,2021-01-30T00:00:00,5657017,,,
Africa,Congo,2021-02-14T00:00:00,5657017,,,
Africa,Congo,2021-04-21T00:00:00,5657017,,,
Africa,Congo,2021-04-30T00:00:00,5657017,,,
Africa,Congo,2021-05-11T00:00:00,5657017,,,
Africa,Congo,2021-06-17T00:00:00,5657017,,1486,0.0262683
Africa,Congo,2021-06-18T00:00:00,5657017,,1486,0.0262683
Africa,Congo,2021-07-14T00:00:00,5657017,,1486,0.0262683
Africa,Congo,2021-08-27T00:00:00,5657017,,1486,0.0262683
